key_0,inv_uva,inv_innov,gender,birth,race,venture_nums,entrepreneur,first_venture_age,instate,family_ent,small_bus_exp,last_deg,last_field,founder,investor,board_member,early_emp
6705,Not involved at all,Not involved at all,Female,1979.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
6706,Very involved,Somewhat involved,Female,1988.0,White,0,0,,0.0,1.0,,Bachelor's,Sciences,0,0,0,0
6707,Not involved at all,Somewhat involved,Male,1957.0,White,1,1,49.0,1.0,0.0,1.0,Master's,Engineering,0,0,0,1
6708,Not involved at all,Not involved at all,Male,1989.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
6709,Not involved at all,Very involved,Female,1947.0,White,0,0,,0.0,1.0,1.0,Ph.D.,Education,0,0,0,0
6710,Not involved at all,Very involved,Male,1977.0,White,1,1,35.0,1.0,1.0,1.0,Ph.D.,Engineering,0,1,1,0
6711,Not involved at all,Not involved at all,Female,1973.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6712,Not involved at all,Somewhat involved,Female,1978.0,Black or African American,1,1,26.0,1.0,1.0,1.0,Master's,Social Sciences,0,0,1,0
6714,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
6715,Not involved at all,Not involved at all,Female,1972.0,White,1,1,29.0,0.0,0.0,1.0,Bachelor's,Humanities,1,0,0,0
6717,Not involved at all,Not involved at all,Male,1974.0,White,0,0,,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
6718,Somewhat involved,Somewhat involved,Female,1965.0,White,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
6720,Not involved at all,Somewhat involved,Male,1951.0,White,0,0,,0.0,,0.0,Master's,Humanities,0,0,0,0
6723,Not involved at all,Not involved at all,Female,1936.0,White,1,1,,0.0,0.0,1.0,Ph.D.,,1,0,0,0
6725,Somewhat involved,Not very involved,Female,1965.0,White,2,1,30.0,1.0,1.0,1.0,Bachelor's,Education,0,0,0,1
6726,Not involved at all,Not involved at all,Female,1964.0,White,0,0,,1.0,0.0,1.0,J.D.,Law,0,0,0,0
6727,Not involved at all,Not very involved,Female,1968.0,Two or more races,0,0,,1.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
6728,Not involved at all,Not very involved,Female,1970.0,White,2,1,25.0,0.0,0.0,1.0,Bachelor's,Humanities,1,0,0,1
6730,Not very involved,Very involved,Female,1951.0,White,2,1,36.0,1.0,1.0,1.0,Bachelor's,Medicine/Healthcare,1,1,1,1
6733,Not involved at all,Somewhat involved,Male,1982.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Engineering,0,0,0,0
6735,Not involved at all,Not involved at all,Male,1947.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
6736,Not involved at all,Not involved at all,Female,1966.0,Black or African American,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
6737,Not very involved,Somewhat involved,Female,1964.0,White,2,1,47.0,0.0,1.0,1.0,Bachelor's,Business,0,0,1,0
6738,Not very involved,Very involved,Female,1961.0,White,3,1,38.0,1.0,1.0,0.0,Ph.D.,Sciences,1,0,0,1
6740,Not involved at all,Somewhat involved,Male,1957.0,White,1,1,38.0,0.0,1.0,1.0,Ph.D.,Social Sciences,1,0,0,0
6741,Not involved at all,Somewhat involved,Male,1954.0,White,0,0,,1.0,1.0,1.0,Master's,Sciences,0,0,0,0
6742,Not involved at all,Not involved at all,Male,1968.0,White,0,0,,1.0,1.0,1.0,Master's,Social Sciences,0,0,0,0
6743,Not involved at all,Not involved at all,Female,1946.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
6744,Somewhat involved,Not involved at all,Female,1956.0,White,2,1,19.0,0.0,0.0,1.0,Bachelor's,Humanities,1,0,1,0
6746,Not very involved,Not very involved,Female,1989.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
6747,Not involved at all,Very involved,Male,1962.0,White,2,1,24.0,0.0,1.0,1.0,Master's,Other,1,1,1,1
6749,Somewhat involved,Very involved,Male,1973.0,White,0,0,,1.0,0.0,1.0,Master's,Sciences,0,0,0,0
6750,Not involved at all,Somewhat involved,Male,1954.0,White,0,0,,1.0,0.0,1.0,Master's,Engineering,0,0,0,0
6751,Not involved at all,Not very involved,Male,1958.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Social Sciences,0,0,0,0
6752,Not involved at all,Somewhat involved,Male,1970.0,White,0,0,,1.0,1.0,1.0,Master's,Architecture,0,0,0,0
6753,Not involved at all,Very involved,Female,1960.0,White,0,0,,1.0,0.0,1.0,J.D.,Law,0,0,0,0
6754,Not involved at all,Not involved at all,Female,1951.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
6755,Not very involved,Not involved at all,Female,1982.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
6757,Not involved at all,Not involved at all,Female,1989.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6760,Not involved at all,Not involved at all,Male,1959.0,White,0,0,,1.0,0.0,0.0,Master's,Engineering,0,0,0,0
6762,Not involved at all,Somewhat involved,Male,1968.0,White,0,0,,1.0,1.0,0.0,J.D.,Law,0,0,0,0
6763,Not involved at all,Not involved at all,Female,1967.0,White,1,1,44.0,1.0,1.0,1.0,Master's,Other,1,0,0,0
6768,Not involved at all,Very involved,Male,1958.0,White,3,1,27.0,0.0,0.0,,Bachelor's,Sciences,1,0,0,1
6769,Not very involved,Not very involved,Female,1969.0,White,0,0,,1.0,1.0,1.0,Master's,Other,0,0,0,0
6770,Not involved at all,Very involved,Male,1975.0,White,0,0,,0.0,0.0,0.0,J.D.,Law,0,0,0,0
6771,Not involved at all,Not involved at all,Male,1974.0,Black or African American,0,0,,1.0,,1.0,Bachelor's,Other,0,0,0,0
6772,Not involved at all,Somewhat involved,Male,1982.0,White,1,1,30.0,0.0,0.0,0.0,Bachelor's,Humanities,1,0,0,0
6773,Not involved at all,Not very involved,Male,1956.0,White,0,0,,1.0,1.0,0.0,Master's,Engineering,0,0,0,0
6774,Not involved at all,Somewhat involved,Male,1957.0,White,1,1,47.0,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,1,1
6775,Not involved at all,Very involved,Male,1985.0,Asian,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
6776,Not involved at all,Somewhat involved,Male,1978.0,Hispanic or Latino,2,1,23.0,0.0,0.0,1.0,Ph.D.,Sciences,1,0,1,0
6777,Not involved at all,Not very involved,Male,1943.0,White,1,1,23.0,1.0,1.0,1.0,Master's,Business,0,1,1,1
6780,Not involved at all,Very involved,Male,1958.0,White,0,0,,1.0,1.0,1.0,Master's,Architecture,0,0,0,0
6783,Not very involved,Somewhat involved,Male,1967.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
6784,Not very involved,Not involved at all,Female,1985.0,White,0,0,,1.0,0.0,,Bachelor's,Social Sciences,0,0,0,0
6789,Not very involved,Somewhat involved,Male,1978.0,White,2,1,28.0,0.0,1.0,1.0,Master's,Business,0,0,1,1
6790,Somewhat involved,Very involved,Female,1962.0,White,0,0,,1.0,1.0,0.0,Ph.D.,Social Sciences,0,0,0,0
6793,Not involved at all,Not involved at all,Female,1984.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6794,Not very involved,Somewhat involved,Male,1981.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Engineering,0,0,0,0
6795,Not involved at all,Somewhat involved,Male,1963.0,White,0,0,,1.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
6797,Not involved at all,Not involved at all,Female,1980.0,Black or African American,0,0,,1.0,0.0,1.0,Bachelor's,Fine Arts,0,0,0,0
6799,Not involved at all,Not involved at all,Female,1988.0,Asian,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6800,Not very involved,Somewhat involved,Female,1984.0,White,0,0,,1.0,1.0,1.0,Ph.D.,Social Sciences,0,0,0,0
6801,Not very involved,Very involved,Female,1966.0,White,1,1,45.0,0.0,0.0,1.0,J.D.,Law,1,0,0,0
6802,Not very involved,Somewhat involved,Male,1982.0,Black or African American,0,0,,1.0,0.0,0.0,Master's,Public Policy,0,0,0,0
6803,Not involved at all,Not very involved,Male,1979.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
6804,Not involved at all,Very involved,Male,1951.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Social Sciences,0,0,0,0
6806,Very involved,Very involved,Male,1944.0,White,2,1,37.0,0.0,1.0,1.0,Ph.D.,Humanities,1,0,1,1
6807,Not involved at all,Not involved at all,Female,1970.0,White,0,0,,0.0,1.0,1.0,Master's,Education,0,0,0,0
6809,Not involved at all,Not very involved,Female,1964.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
6811,Not involved at all,Not involved at all,Female,1970.0,White,0,0,,1.0,1.0,,Bachelor's,Humanities,0,0,0,0
6813,Not involved at all,Not very involved,Female,1959.0,White,0,0,,1.0,0.0,1.0,Others,Medicine/Healthcare,0,0,0,0
6814,Not involved at all,Not involved at all,Female,1974.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6815,Somewhat involved,Not very involved,Male,1956.0,White,2,1,26.0,1.0,1.0,1.0,Bachelor's,Architecture,1,0,0,1
6816,Not involved at all,Somewhat involved,Male,1961.0,White,0,0,,0.0,0.0,0.0,Others,Medicine/Healthcare,0,0,0,0
6819,Not involved at all,Somewhat involved,Male,1979.0,White,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
6820,Not involved at all,Not involved at all,Male,1988.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
6821,Not involved at all,Not involved at all,Male,1946.0,White,2,1,32.0,0.0,0.0,1.0,Bachelor's,Fine Arts,1,1,1,0
6823,Somewhat involved,Not very involved,Female,1972.0,White,1,1,33.0,1.0,0.0,0.0,Master's,Business,0,1,0,0
6824,Not involved at all,Somewhat involved,Male,1971.0,White,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
6825,Not very involved,Very involved,Male,1947.0,White,7,1,32.0,0.0,1.0,1.0,Master's,Architecture,0,0,1,1
6827,Not involved at all,Not involved at all,Female,1985.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
6828,Not very involved,Not very involved,Male,1974.0,Black or African American,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
6831,Not involved at all,Not involved at all,Male,1986.0,White,0,0,,0.0,0.0,,Bachelor's,Humanities,0,0,0,0
6832,Not involved at all,Somewhat involved,Male,1961.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Engineering,0,0,0,0
6837,Not involved at all,Not involved at all,Female,1987.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
6838,Not very involved,Not very involved,Female,1948.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
6840,Not involved at all,Not involved at all,Female,1968.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6841,Not very involved,Not very involved,Male,1987.0,Black or African American,0,0,,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6842,Not involved at all,Not involved at all,Female,1972.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
6843,Not involved at all,Not involved at all,Female,1958.0,White,2,1,29.0,1.0,0.0,1.0,Others,,1,0,0,1
6844,Not very involved,Not very involved,Female,1984.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
6845,Not involved at all,Not very involved,Male,1959.0,White,0,0,,0.0,0.0,0.0,Master's,Engineering,0,0,0,0
6847,Somewhat involved,Somewhat involved,Male,1985.0,White,1,1,26.0,1.0,0.0,1.0,Master's,Engineering,1,0,0,0
6849,Not very involved,Very involved,Male,1979.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Public Policy,0,0,0,0
6850,Not involved at all,Somewhat involved,Female,1954.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Education,0,0,0,0
6852,Not involved at all,Very involved,Male,1979.0,White,0,0,,1.0,1.0,1.0,Ph.D.,Humanities,0,0,0,0
6853,Not involved at all,Not very involved,Male,1956.0,White,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
6854,Not involved at all,Not involved at all,Female,1982.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Fine Arts,0,0,0,0
6862,Not involved at all,Not very involved,Female,1964.0,White,1,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6863,Somewhat involved,Not very involved,Female,1978.0,Black or African American,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
6864,Not involved at all,Not involved at all,Female,1986.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
6865,Not very involved,Not very involved,Male,1980.0,Hispanic or Latino,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
6866,Somewhat involved,Not very involved,Male,1969.0,Two or more races,1,1,,0.0,0.0,1.0,J.D.,Law,0,0,1,0
6868,Not involved at all,Not involved at all,Female,1969.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Other,0,0,0,0
6869,Not very involved,Somewhat involved,Female,1980.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
6871,Not involved at all,Very involved,Male,1965.0,White,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
6872,Not involved at all,Not involved at all,Female,1946.0,White,0,0,,0.0,0.0,1.0,Master's,Other,0,0,0,0
6873,Not involved at all,Not involved at all,Female,1968.0,White,1,1,42.0,1.0,1.0,1.0,J.D.,Law,1,0,0,0
6878,Very involved,Not very involved,Female,1988.0,Asian,1,1,22.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
6880,Not involved at all,Somewhat involved,Male,1989.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
6881,Not involved at all,Not involved at all,Male,1982.0,White,0,0,,1.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
6882,Not involved at all,Not involved at all,Female,1979.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Social Sciences,0,0,0,0
6884,Not involved at all,Not very involved,Female,1954.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
6885,Not involved at all,Not involved at all,Female,1989.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,0
6886,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,1.0,1.0,1.0,Master's,Other,0,0,0,0
6887,Not involved at all,Not involved at all,Female,1986.0,White,0,0,,1.0,0.0,1.0,Master's,Humanities,0,0,0,0
6889,Not involved at all,Not involved at all,Male,1972.0,White,0,0,,1.0,0.0,0.0,Master's,Social Sciences,0,0,0,0
6890,Not involved at all,Not involved at all,Female,1987.0,White,0,0,,0.0,0.0,,Master's,Sciences,0,0,0,0
6891,Not involved at all,Somewhat involved,Male,1970.0,White,0,0,,0.0,1.0,,Bachelor's,Engineering,0,0,0,0
6892,Not involved at all,Very involved,Male,1947.0,White,3,1,36.0,0.0,1.0,1.0,J.D.,Law,1,1,1,0
6894,Not involved at all,Not very involved,Male,1985.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6895,Not involved at all,Not involved at all,Female,1963.0,White,0,0,,0.0,0.0,1.0,Master's,Fine Arts,0,0,0,0
6896,Not involved at all,Somewhat involved,Female,1978.0,White,0,0,,1.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
6898,Not very involved,Somewhat involved,Female,1971.0,Black or African American,2,1,38.0,0.0,1.0,1.0,Master's,Business,0,0,1,1
6899,Not involved at all,Somewhat involved,Male,1979.0,White,0,0,,1.0,1.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
6901,Not involved at all,Not very involved,Female,1964.0,White,1,1,33.0,1.0,1.0,1.0,Master's,Humanities,0,0,0,1
6903,Not very involved,Somewhat involved,Male,1971.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
6905,Not involved at all,Somewhat involved,Female,1959.0,White,1,1,,1.0,1.0,1.0,Master's,Medicine/Healthcare,1,0,0,0
6906,Not involved at all,Not involved at all,Male,1987.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
6907,Somewhat involved,Not involved at all,Female,1958.0,White,2,1,34.0,1.0,1.0,1.0,Others,Other,1,0,0,1
6908,Not involved at all,Very involved,Female,1970.0,Hispanic or Latino,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
6909,Not involved at all,Not involved at all,Male,1985.0,White,1,1,26.0,1.0,0.0,0.0,J.D.,Law,1,0,0,0
6910,Not involved at all,Not very involved,Male,1986.0,White,2,1,19.0,1.0,1.0,1.0,Bachelor's,Business,1,1,0,0
6911,Not very involved,Very involved,Male,1968.0,Black or African American,3,1,29.0,0.0,1.0,1.0,Master's,Business,1,0,1,1
6913,Not very involved,Somewhat involved,Female,1980.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Business,0,0,0,0
6914,Very involved,Not very involved,Male,1957.0,White,1,1,,1.0,1.0,1.0,Bachelor's,Business,1,0,0,0
6916,Not involved at all,Not involved at all,Male,1984.0,White,0,0,,0.0,1.0,,J.D.,Law,0,0,0,0
6918,Not involved at all,Not very involved,Female,1953.0,White,0,0,,0.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
6921,Not very involved,Very involved,Female,1962.0,White,1,1,43.0,0.0,1.0,1.0,Bachelor's,Other,1,0,0,1
6923,Not very involved,Not involved at all,Female,1984.0,Asian,1,1,25.0,0.0,1.0,1.0,Bachelor's,Fine Arts,1,0,0,0
6924,Not involved at all,Not very involved,Male,1966.0,White,0,0,,0.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
6925,Not involved at all,Very involved,Male,1947.0,White,0,0,,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
6927,Not involved at all,Somewhat involved,Female,1988.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
6928,Not involved at all,Not involved at all,Male,1949.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
6930,Not involved at all,Very involved,Female,1947.0,White,1,1,61.0,1.0,1.0,0.0,Ph.D.,Other,1,0,1,0
6931,Not very involved,Somewhat involved,Female,1981.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6932,Not very involved,Somewhat involved,Male,1941.0,White,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
6933,Not involved at all,Not involved at all,Male,1968.0,White,1,1,41.0,0.0,0.0,0.0,J.D.,Law,1,0,0,1
6935,Not very involved,Not very involved,Male,1947.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Architecture,0,0,0,0
6936,Somewhat involved,Not involved at all,Female,1982.0,Asian,0,0,,1.0,0.0,1.0,Master's,Education,0,0,0,0
6937,Not involved at all,Somewhat involved,Female,1957.0,White,0,0,,1.0,0.0,1.0,Master's,Sciences,0,0,0,0
6939,Not involved at all,Somewhat involved,Female,1978.0,Two or more races,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6940,Not involved at all,Not involved at all,Female,1941.0,White,0,0,,1.0,,1.0,Master's,Education,0,0,0,0
6942,Not involved at all,Not very involved,Female,1954.0,White,5,1,29.0,1.0,0.0,1.0,Bachelor's,Architecture,1,0,1,1
6944,Somewhat involved,Very involved,Female,1974.0,White,2,1,,0.0,1.0,0.0,Master's,Business,0,0,1,0
6946,Not involved at all,Very involved,Female,1955.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Other,0,0,0,0
6947,Not involved at all,Somewhat involved,Male,1982.0,Asian,0,0,,1.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
6951,Not involved at all,Very involved,Male,1973.0,Asian,0,0,,0.0,0.0,0.0,Ph.D.,Engineering,0,0,0,0
6953,Not involved at all,Not very involved,Female,1952.0,White,1,1,52.0,1.0,1.0,1.0,Master's,Medicine/Healthcare,1,0,1,1
6955,Not involved at all,Somewhat involved,Female,1982.0,White,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
6957,Not involved at all,Not involved at all,Female,1958.0,White,0,0,,0.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
6958,Not involved at all,Somewhat involved,Female,1950.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
6959,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
6961,Not very involved,Not involved at all,Male,1988.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
6962,Not involved at all,Not involved at all,Male,1944.0,White,0,0,,0.0,1.0,0.0,Ed.D.,Other,0,0,0,0
6964,Not involved at all,Not involved at all,Female,1978.0,Black or African American,0,0,,0.0,0.0,1.0,Master's,Education,0,0,0,0
6965,Not very involved,Not very involved,Male,1954.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
6968,Not involved at all,Not very involved,Male,1956.0,White,2,1,22.0,0.0,1.0,0.0,Bachelor's,Education,1,0,0,0
6970,Not involved at all,Somewhat involved,Male,1985.0,White,0,0,,1.0,0.0,1.0,Master's,Sciences,0,0,0,0
6971,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Education,0,0,0,0
6972,Not involved at all,Not involved at all,Female,1989.0,Two or more races,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
6974,Not involved at all,Very involved,Male,1965.0,White,2,1,36.0,0.0,1.0,1.0,J.D.,Law,1,0,0,1
6976,Not involved at all,Somewhat involved,Male,1972.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
6977,Not involved at all,Very involved,Male,1947.0,White,1,1,61.0,0.0,0.0,0.0,Ph.D.,Sciences,0,1,0,0
6978,Not involved at all,Somewhat involved,Female,1976.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
6979,Not very involved,Not very involved,Female,1989.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
6981,Not involved at all,Somewhat involved,Male,1949.0,White,0,0,,1.0,0.0,1.0,Master's,Sciences,0,0,0,0
6982,Not involved at all,Somewhat involved,Female,1954.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
6983,Not involved at all,Not involved at all,Female,1955.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
6986,Not very involved,Somewhat involved,Female,1958.0,White,0,0,,1.0,1.0,1.0,Others,Medicine/Healthcare,0,0,0,0
6989,Somewhat involved,Very involved,Male,1979.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
6990,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
6991,Not very involved,Not involved at all,Female,1971.0,White,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
6997,Not involved at all,Somewhat involved,Female,1965.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Business,0,0,0,0
6998,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,0.0,0.0,1.0,Others,Fine Arts,0,0,0,0
6999,Not very involved,Not very involved,Male,1950.0,White,2,1,35.0,0.0,1.0,0.0,M.D.,Medicine/Healthcare,1,1,1,1
7000,Not involved at all,Not very involved,Male,1950.0,White,1,1,51.0,0.0,1.0,1.0,J.D.,Law,1,1,0,0
7006,Not involved at all,Somewhat involved,Male,1960.0,White,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
7008,Somewhat involved,Not involved at all,Female,1966.0,White,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
7009,Not very involved,Somewhat involved,Male,1975.0,White,0,0,,1.0,1.0,0.0,Master's,Engineering,0,0,0,0
7013,Not involved at all,Not involved at all,Female,1986.0,Two or more races,0,0,,1.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
7015,Not involved at all,Very involved,Male,1934.0,White,1,1,57.0,0.0,0.0,1.0,Ph.D.,Medicine/Healthcare,1,0,0,0
7016,Not involved at all,Somewhat involved,Female,1955.0,White,2,1,22.0,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,1,1
7017,Not involved at all,Not involved at all,Female,1977.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
7021,Not involved at all,Not involved at all,Female,1980.0,Asian,0,0,,1.0,1.0,1.0,Bachelor's,Other,0,0,0,0
